symbol,publishedDate,title,image,site,text,url
IEX,2020-07-14 22:00:00,IDEX CORPORATION : Détachement de dividende | Zone bourse,https://www.zonebourse.com/images/twitter_ZB_fdnoir.png,https://www.zonebourse.com,,https://www.zonebourse.com/IDEX-CORPORATION-13044/actualite/U-S-Currency-30802829/
IEX,2020-07-14 11:35:20,Alfa Laval's Proposed Acquisition Adds Capital Deployment To The List Of Investor Worries,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha.com,"Alfa Laval made a surprisingly rich bid for Neles, looking to expand its presence in the industrial valve market.",https://seekingalpha.com/article/4358393-alfa-lavals-proposed-acquisition-adds-capital-deployment-to-list-of-investor-worries
IEX,2020-07-13 21:01:51,Did Hedge Funds Make The Right Call On IDEX Corporation (IEX) ?,,Yahoo,"The latest 13F reporting period has come and gone, and Insider Monkey is again at the forefront when it comes to making use of this gold mine of data. We at Insider Monkey have plowed through 821 13F filings that hedge funds and well-known value investors are required to file by the SEC. The 13F […]",https://finance.yahoo.com/news/did-hedge-funds-call-idex-210151786.html
IEX,2020-07-11 11:06:31,Dividend Champion And Contender Highlights: Week Of July 12,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha.com,A weekly summary of dividend activity for Dividend Champions and Contenders. Companies which changed their dividends.,https://seekingalpha.com/article/4357940-dividend-champion-and-contender-highlights-week-of-july-12
IEX,2020-07-09 16:00:44,Hotel REITs: Dividend Cut Bloodbath,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha,"Hotel REITs have been hit harder than any real estate sector during the ongoing coronavirus pandemic and resulting economic lockdowns, plunging more than 50% in 2020.",https://seekingalpha.com/article/4357653-hotel-reits-dividend-cut-bloodbath
IEX,2020-07-08 00:00:00,"Glancy Prongay & Murray Reminds Investors of Looming Deadline in the Class Action Lawsuit Against Ideanomics, Inc. (IDEX)",https://mms.businesswire.com/media/20200708005142/en/478343/21/GPM_Logo_Colo.jpg,businesswire,"Glancy Prongay & Murray Reminds Investors of Looming Deadline in the Class Action Lawsuit Against Ideanomics, Inc. (IDEX)",https://www.businesswire.com/news/home/20200708005142/en/Glancy-Prongay-Murray-Reminds-Investors-Looming-Deadline
IEX,2020-07-07 13:30:00,"Dividend Changes: June 27-July 3, 2020",https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha,"This article series provides a weekly summary of dividend changes, including dividend increases and dividend cuts or suspensions.",https://seekingalpha.com/article/4357245-dividend-changes-june-27-july-3-2020
IEX,2020-07-06 00:00:00,"Shareholder Alert: Robbins LLP Announces Ideanomics, Inc. (IDEX) Accused of Misleading Shareholders",http://www.businesswire.com/images/bwlogo_square.png,businesswire,"Shareholder rights law firm Robbins LLP announces that a purchaser of Ideanomics, Inc. (NYSE: IDEX) filed a class action complaint against the Company",https://www.businesswire.com/news/home/20200706005577/en/Shareholder-Alert-Robbins-LLP-Announces-Ideanomics-IDEX
IEX,2020-07-03 04:34:14,Bid to replace speaker brings back 2018 wheeling and dealing,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/07/Kit-Siang-Nurul-Izzah-Anwar-Johari-Abdul-Mohamad-Ariff-Md-Yusof-030720-FMT..jpg,https://www.freemalaysiatoday.com,A source involved in negotiations to appoint a new speaker following PH's victory in 2018 questions the coalition's current defence of the incumbent.,https://www.freemalaysiatoday.com/category/nation/2020/07/03/bid-to-replace-speaker-brings-back-2018-wheeling-and-dealing/
IEX,2020-07-03 00:00:00,COVID-19 Impact & Recovery Analysis- Global Air Motor Market 2020-2024 | Increasing Number of Applications in Tools to Boost Growth | Technavio,https://mms.businesswire.com/media/20200702005522/en/802840/23/IRTNTR41216.jpg,businesswire,The Global Air Motor Market will grow by USD 788.81 mn during 2020-2024,https://www.businesswire.com/news/home/20200702005522/en/COVID-19-Impact-Recovery-Analysis--Global-Air-Motor
IEX,2020-07-02 17:34:02,IDEX Corporation : to Webcast Second Quarter 2020 Earnings Call | MarketScreener,https://www.marketscreener.com/images/twitter_MS_fdnoir.png,https://www.marketscreener.com,,https://www.marketscreener.com/IDEX-CORPORATION-13044/news/IDEX-Corporation-to-Webcast-Second-Quarter-2020-Earnings-Call-30863153/
IEX,2020-07-02 17:33:00,IDEX Corporation to Webcast Second Quarter 2020 Earnings Call,,Yahoo,"IDEX CORPORATION (NYSE:IEX) announced today that it has scheduled the broadcast of the company’s second quarter earnings conference call over the Internet on Friday, July 24, 2020 at 9:30 a.m. CT. Chairman and Chief Executive Officer Andrew Silvernail and Senior Vice President and Chief Financial Officer, William Grogan will discuss the company’s second quarter 2020 financial performance and respond to questions from the financial community.",https://finance.yahoo.com/news/idex-corporation-webcast-second-quarter-173300095.html
IEX,2020-07-02 12:17:29,Parents of preschoolers complain about face mask requirement for kids,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/07/TADIKA-SOP-FACE-MASK-KIDS-COVID19-07.jpg,https://www.freemalaysiatoday.com,One parent says social distancing and prioritising cleanliness is sufficient as his son finds it difficult to breathe with a face mask.,https://www.freemalaysiatoday.com/category/nation/2020/07/02/parents-of-preschoolers-complain-about-face-mask-requirement-for-kids/
IEX,2020-07-02 12:11:32,PPBM Youth exco defends letter asking for GLC position,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/07/surat-ppbm-_glc_Muzammil-Ismail-_fb-02072020.jpg,https://www.freemalaysiatoday.com,He confirms the authenticity of the leaked letter to FMT.,https://www.freemalaysiatoday.com/category/nation/2020/07/02/ppbm-youth-exco-defends-letter-asking-for-glc-position/
IEX,2020-07-02 08:33:04,Penang’s iconic town hall to undergo RM8 mil facelift,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/07/Penang-TownHall-020720.jpg,https://www.freemalaysiatoday.com,It was the meeting place for the island's elite during colonial times.,https://www.freemalaysiatoday.com/category/nation/2020/07/02/penangs-iconic-town-hall-to-undergo-rm8-mil-facelift/
IEX,2020-07-02 04:49:06,KKM ulas artikel 'susu ibu atau botol' di FMT,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/06/Baby-health-Istock-130620-Lifestyle.jpg,https://www.freemalaysiatoday.com,KKM mendapati artikel itu boleh memberi salah tanggapan kepada masyarakat tentang penyusuan susu ibu.,https://www.freemalaysiatoday.com/category/bahasa/2020/07/02/kkm-ulas-artikel-susu-ibu-atau-botol-di-fmt/
IEX,2020-07-02 02:00:51,Ex-adviser rues absence of Sabahan in new MACC board,https://s3media.freemalaysiatoday.com/wp-content/uploads/2019/10/logo-sprm-update-fmt-1.jpg,https://www.freemalaysiatoday.com,Simon Sipaun says the state's interests might not be adequately represented.,https://www.freemalaysiatoday.com/category/nation/2020/07/02/ex-adviser-rues-absence-of-sabahan-in-new-macc-board/
IEX,2020-07-02 01:00:27,"Get kids back to normal routine, expert says as long break ends",https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/06/STUDENT_ONLINE_SCHOOL_EXAM_SPM_MCO_COVID19_KUALA_LUMPUR_FMT_08062020-2.jpg,https://www.freemalaysiatoday.com,Consultant paediatrician urges parents to get their children back to their regular habits by reminding them that school will soon restart and they will be able to see their friends again.,https://www.freemalaysiatoday.com/category/nation/2020/07/02/get-kids-back-to-normal-routine-expert-says-as-long-break-ends/
IEX,2020-07-02 00:52:49,MM2H matters to be transferred to immigration department,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/07/Kaunter-Imigresen-sop-pkp-bernama-020720-1.jpg,https://www.freemalaysiatoday.com,"Beginning July 6, only applications for visa holders to return to Malaysia will be handled by the tourism, arts and culture ministry.",https://www.freemalaysiatoday.com/category/nation/2020/07/02/mm2h-matters-to-be-transferred-to-immigration-department/
IEX,2020-07-02 00:00:42,'Crazy Rich Asians' writer Adele Lim is Malaysia's Gamechanger,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/07/Adele-Lim-instagram-010720-1.jpg,https://www.freemalaysiatoday.com,"Los Angeles-based screenwriter, best known for her work on 'Crazy Rich Asians', reveals how she got to be where she is today.",https://www.freemalaysiatoday.com/category/leisure/2020/07/02/crazy-rich-asians-writer-adele-lim-is-malaysias-gamechanger/
IEX,2020-07-02 00:00:00,"Notice of Lead Plaintiff Deadline for Shareholders in the Ideanomics, Inc. Class Action Lawsuit",https://mms.businesswire.com/media/20200702005039/en/221960/21/RGRD_FINAL.jpg,businesswire,Robbins Geller Rudman & Dowd LLP announces that a class action lawsuit has been filed in the Southern District of New York on behalf of purchasers,https://www.businesswire.com/news/home/20200702005039/en/Notice-Lead-Plaintiff-Deadline-Shareholders-Ideanomics-Class
IEX,2020-07-01 23:04:33,Virologist calls for vigilance against swine flu from China,https://s3media.freemalaysiatoday.com/wp-content/uploads/2019/12/Pig-reuters-1.jpg,https://www.freemalaysiatoday.com,"But he says a pandemic, though possible, is so far unlikely.",https://www.freemalaysiatoday.com/category/nation/2020/07/02/virologist-calls-for-vigilance-against-swine-flu-from-china/
IEX,2020-07-01 15:22:57,The challenge in maintaining forest reserves amid plantation expansion,https://s3media.freemalaysiatoday.com/wp-content/uploads/2019/07/Forest-Tree-Hutan-Pokok.jpg,https://www.freemalaysiatoday.com,"Governments may change but sound national policies, such as those for forestry protection, should be respected for the country to prosper.",https://www.freemalaysiatoday.com/category/opinion/2020/07/01/the-challenge-in-maintaining-forest-reserves-amid-plantation-expansion/
IEX,2020-07-01 15:02:56,International student left in limbo over visa renewal process,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/07/Hutomo-Danu-fb-010720-1.jpg,https://www.freemalaysiatoday.com,"The authorities, including the Immigration Department, continue to give conflicting guidance on the matter.",https://www.freemalaysiatoday.com/category/nation/2020/07/01/international-student-left-in-limbo-over-visa-renewal-process/
IEX,2020-07-01 14:32:37,"Police report against RPK was over leak, not false documents, says MACC source",https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/07/undersea-tunnel-project-reuters-010720-1.jpg,https://www.freemalaysiatoday.com,The source says the report was not lodged over false documents concerning the Penang undersea tunnel project.,https://www.freemalaysiatoday.com/category/nation/2020/07/01/police-report-against-rpk-was-over-leak-not-false-documents-says-macc-source/
IEX,2020-07-01 12:49:10,Jais’ leave application against publisher to go ahead without written judgment,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/07/Ezra-Zaid-twitter.jpg,https://www.freemalaysiatoday.com,Chief Justice Tengku Maimun Tuan Mat wants the proceedings to go on as a written judgment from the Court of Appeal is not forthcoming.,https://www.freemalaysiatoday.com/category/nation/2020/07/01/jais-leave-application-against-publisher-to-go-ahead-without-written-judgment/
IEX,2020-07-01 10:03:32,Council wants say in challenge to shariah law on unnatural sex,https://s3media.freemalaysiatoday.com/wp-content/uploads/2019/02/fmt-law-scales-justice-file-15219.jpg,https://www.freemalaysiatoday.com,"Man facing a charge in religious court will, however, object to the Selangor Religious Council being made a party, says lawyer.",https://www.freemalaysiatoday.com/category/nation/2020/07/01/council-wants-say-in-challenge-to-shariah-law-on-unnatural-sex/
IEX,2020-07-01 09:54:44,Royal Bank of Canada Trims Position in Host Hotels and Resorts Inc (NYSE:HST),https://www.marketbeat.com/logos/host-hotels--resorts-inc-logo.jpg,https://www.thelincolnianonline.com,"Royal Bank of Canada cut its holdings in shares of Host Hotels and Resorts Inc (NYSE:HST) by 10.6% in the first quarter, according to its most recent filing with the Securities and Exchange Commission. The fund owned 860,158 shares of the real estate investment trust’s stock after selling 101,839 shares during the quarter. Royal Bank […]",https://www.thelincolnianonline.com/2020/07/01/royal-bank-of-canada-trims-position-in-host-hotels-and-resorts-inc-nysehst.html
IEX,2020-07-01 09:42:56,Bekas pegawai Suruhanjaya Pelabuhan Pulau Pinang direman 4 hari,https://s3media.freemalaysiatoday.com/wp-content/uploads/2020/07/Jeffrey-Chew-Supporters-Bayan-010720.jpg,https://www.freemalaysiatoday.com,"Ketua Menteri Pulau Pinang, Chow Kon Yeow percaya penahanan lelaki itu berkaitan projek terowong dasar laut.",https://www.freemalaysiatoday.com/category/bahasa/2020/07/01/bekas-pegawai-suruhanjaya-pelabuhan-pulau-pinang-direman-4-hari/
IEX,2020-07-01 09:38:49,Content Neutrality Network (CNN)  Trading 8.7% Lower  Over Last Week,/images/image-pending.gif,https://www.thelincolnianonline.com,"Content Neutrality Network (CURRENCY:CNN) traded 0.1% lower against the U.S. dollar during the twenty-four hour period ending at 9:00 AM E.T. on July 1st. In the last week, Content Neutrality Network has traded down 8.7% against the U.S. dollar. Content Neutrality Network has a total market capitalization of $2.31 million and approximately $147,519.00 worth of […]",https://www.thelincolnianonline.com/2020/07/01/content-neutrality-network-cnn-trading-8-7-lower-over-last-week.html
IEX,2020-07-01 09:26:42,DigixDAO (DGD) Reaches Market Capitalization of $8.38 Million,https://www.marketbeat.com/logos/cryptocurrencies/1229.png,https://www.thelincolnianonline.com,"DigixDAO (CURRENCY:DGD) traded up 0.4% against the US dollar during the 1 day period ending at 8:00 AM ET on July 1st. DigixDAO has a total market cap of $8.38 million and $446,862.00 worth of DigixDAO was traded on exchanges in the last 24 hours. During the last week, DigixDAO has traded 4.4% lower against […]",https://www.thelincolnianonline.com/2020/07/01/digixdao-dgd-reaches-market-capitalization-of-8-38-million.html
